audio_name,first_scene,second_scene
Public libraries_1_128.wav,Libraries,Public libraries
Public libraries_1_129.wav,Libraries,Public libraries
Public libraries_1_130.wav,Libraries,Public libraries
Public libraries_1_131.wav,Libraries,Public libraries
Public libraries_1_132.wav,Libraries,Public libraries
Public libraries_1_133.wav,Libraries,Public libraries
Public libraries_1_134.wav,Libraries,Public libraries
Public libraries_1_135.wav,Libraries,Public libraries
Public libraries_1_136.wav,Libraries,Public libraries
Public libraries_1_137.wav,Libraries,Public libraries
Public libraries_1_138.wav,Libraries,Public libraries
Public libraries_1_139.wav,Libraries,Public libraries
Public libraries_1_140.wav,Libraries,Public libraries
Public libraries_1_141.wav,Libraries,Public libraries
Public libraries_1_142.wav,Libraries,Public libraries
Public libraries_1_143.wav,Libraries,Public libraries
Public libraries_1_144.wav,Libraries,Public libraries
Public libraries_1_145.wav,Libraries,Public libraries
Public libraries_1_146.wav,Libraries,Public libraries
Public libraries_1_147.wav,Libraries,Public libraries
Public libraries_1_148.wav,Libraries,Public libraries
Public libraries_1_149.wav,Libraries,Public libraries
Public libraries_1_150.wav,Libraries,Public libraries
Public libraries_1_151.wav,Libraries,Public libraries
Public libraries_1_152.wav,Libraries,Public libraries
Public libraries_1_153.wav,Libraries,Public libraries
Public libraries_1_154.wav,Libraries,Public libraries
Public libraries_1_155.wav,Libraries,Public libraries
Public libraries_1_156.wav,Libraries,Public libraries
Public libraries_1_157.wav,Libraries,Public libraries
Public libraries_1_158.wav,Libraries,Public libraries
Public libraries_1_159.wav,Libraries,Public libraries
Public libraries_1_160.wav,Libraries,Public libraries
Public libraries_1_161.wav,Libraries,Public libraries
Public libraries_1_162.wav,Libraries,Public libraries
Public libraries_1_163.wav,Libraries,Public libraries
Public libraries_1_164.wav,Libraries,Public libraries
Public libraries_1_165.wav,Libraries,Public libraries
Public libraries_1_166.wav,Libraries,Public libraries
Public libraries_1_167.wav,Libraries,Public libraries
Public libraries_1_168.wav,Libraries,Public libraries
Public libraries_1_169.wav,Libraries,Public libraries
Public libraries_1_170.wav,Libraries,Public libraries
Public libraries_1_171.wav,Libraries,Public libraries
Public libraries_1_172.wav,Libraries,Public libraries
Public libraries_1_173.wav,Libraries,Public libraries
Public libraries_1_174.wav,Libraries,Public libraries
Public libraries_1_175.wav,Libraries,Public libraries
Public libraries_1_176.wav,Libraries,Public libraries
Public libraries_1_177.wav,Libraries,Public libraries
Public libraries_1_178.wav,Libraries,Public libraries
Public libraries_1_179.wav,Libraries,Public libraries
Public libraries_1_180.wav,Libraries,Public libraries
Public libraries_1_181.wav,Libraries,Public libraries
Public libraries_1_182.wav,Libraries,Public libraries
Public libraries_1_183.wav,Libraries,Public libraries
Public libraries_1_184.wav,Libraries,Public libraries
Public libraries_1_185.wav,Libraries,Public libraries
Public libraries_1_186.wav,Libraries,Public libraries
Public libraries_1_187.wav,Libraries,Public libraries
Public libraries_1_188.wav,Libraries,Public libraries
Public libraries_1_189.wav,Libraries,Public libraries
Public libraries_1_190.wav,Libraries,Public libraries
university libraries_1_001.wav,Libraries,university libraries
university libraries_1_002.wav,Libraries,university libraries
university libraries_1_003.wav,Libraries,university libraries
university libraries_1_004.wav,Libraries,university libraries
university libraries_1_005.wav,Libraries,university libraries
university libraries_1_006.wav,Libraries,university libraries
university libraries_1_007.wav,Libraries,university libraries
university libraries_1_008.wav,Libraries,university libraries
university libraries_1_009.wav,Libraries,university libraries
university libraries_1_010.wav,Libraries,university libraries
university libraries_1_011.wav,Libraries,university libraries
university libraries_1_012.wav,Libraries,university libraries
university libraries_1_013.wav,Libraries,university libraries
university libraries_1_014.wav,Libraries,university libraries
university libraries_1_015.wav,Libraries,university libraries
university libraries_1_016.wav,Libraries,university libraries
university libraries_1_017.wav,Libraries,university libraries
university libraries_1_018.wav,Libraries,university libraries
university libraries_1_019.wav,Libraries,university libraries
university libraries_1_020.wav,Libraries,university libraries
university libraries_1_021.wav,Libraries,university libraries
university libraries_1_022.wav,Libraries,university libraries
university libraries_1_023.wav,Libraries,university libraries
university libraries_1_024.wav,Libraries,university libraries
university libraries_1_025.wav,Libraries,university libraries
university libraries_1_026.wav,Libraries,university libraries
university libraries_1_027.wav,Libraries,university libraries
university libraries_1_028.wav,Libraries,university libraries
university libraries_1_029.wav,Libraries,university libraries
university libraries_1_030.wav,Libraries,university libraries
university libraries_1_031.wav,Libraries,university libraries
university libraries_1_032.wav,Libraries,university libraries
university libraries_1_033.wav,Libraries,university libraries
university libraries_1_034.wav,Libraries,university libraries
university libraries_1_035.wav,Libraries,university libraries
university libraries_1_036.wav,Libraries,university libraries
university libraries_1_037.wav,Libraries,university libraries
university libraries_1_038.wav,Libraries,university libraries
university libraries_1_039.wav,Libraries,university libraries
university libraries_1_040.wav,Libraries,university libraries
university libraries_1_041.wav,Libraries,university libraries
university libraries_1_042.wav,Libraries,university libraries
university libraries_1_043.wav,Libraries,university libraries
university libraries_1_044.wav,Libraries,university libraries
university libraries_1_045.wav,Libraries,university libraries
university libraries_1_046.wav,Libraries,university libraries
university libraries_1_047.wav,Libraries,university libraries
university libraries_1_048.wav,Libraries,university libraries
university libraries_1_049.wav,Libraries,university libraries
university libraries_1_050.wav,Libraries,university libraries
university libraries_1_051.wav,Libraries,university libraries
university libraries_1_052.wav,Libraries,university libraries
university libraries_1_053.wav,Libraries,university libraries
university libraries_1_054.wav,Libraries,university libraries
university libraries_1_055.wav,Libraries,university libraries
university libraries_1_056.wav,Libraries,university libraries
university libraries_1_057.wav,Libraries,university libraries
university libraries_1_058.wav,Libraries,university libraries
university libraries_1_059.wav,Libraries,university libraries
university libraries_1_060.wav,Libraries,university libraries
university libraries_1_061.wav,Libraries,university libraries
university libraries_1_062.wav,Libraries,university libraries
university libraries_1_063.wav,Libraries,university libraries
university libraries_1_064.wav,Libraries,university libraries
university libraries_1_065.wav,Libraries,university libraries
university libraries_1_066.wav,Libraries,university libraries
university libraries_1_067.wav,Libraries,university libraries
university libraries_1_068.wav,Libraries,university libraries
university libraries_1_069.wav,Libraries,university libraries
university libraries_1_070.wav,Libraries,university libraries
university libraries_1_071.wav,Libraries,university libraries
university libraries_1_072.wav,Libraries,university libraries
university libraries_1_073.wav,Libraries,university libraries
university libraries_1_074.wav,Libraries,university libraries
university libraries_1_075.wav,Libraries,university libraries
university libraries_1_076.wav,Libraries,university libraries
university libraries_1_077.wav,Libraries,university libraries
university libraries_1_078.wav,Libraries,university libraries
university libraries_1_079.wav,Libraries,university libraries
university libraries_1_080.wav,Libraries,university libraries
university libraries_1_081.wav,Libraries,university libraries
university libraries_1_082.wav,Libraries,university libraries
university libraries_1_083.wav,Libraries,university libraries
university libraries_1_084.wav,Libraries,university libraries
university libraries_1_085.wav,Libraries,university libraries
university libraries_1_086.wav,Libraries,university libraries
university libraries_1_087.wav,Libraries,university libraries
university libraries_1_088.wav,Libraries,university libraries
university libraries_1_089.wav,Libraries,university libraries
university libraries_1_090.wav,Libraries,university libraries
university libraries_1_091.wav,Libraries,university libraries
university libraries_1_092.wav,Libraries,university libraries
university libraries_1_093.wav,Libraries,university libraries
university libraries_1_094.wav,Libraries,university libraries
university libraries_1_095.wav,Libraries,university libraries
university libraries_1_096.wav,Libraries,university libraries
university libraries_1_097.wav,Libraries,university libraries
university libraries_1_098.wav,Libraries,university libraries
university libraries_1_099.wav,Libraries,university libraries
university libraries_1_100.wav,Libraries,university libraries
university libraries_1_101.wav,Libraries,university libraries
university libraries_1_102.wav,Libraries,university libraries
university libraries_1_103.wav,Libraries,university libraries
university libraries_1_104.wav,Libraries,university libraries
university libraries_1_105.wav,Libraries,university libraries
university libraries_1_106.wav,Libraries,university libraries
university libraries_1_107.wav,Libraries,university libraries
university libraries_1_108.wav,Libraries,university libraries
university libraries_1_109.wav,Libraries,university libraries
university libraries_1_110.wav,Libraries,university libraries
university libraries_1_111.wav,Libraries,university libraries
university libraries_1_112.wav,Libraries,university libraries
university libraries_1_113.wav,Libraries,university libraries
university libraries_1_114.wav,Libraries,university libraries
university libraries_1_115.wav,Libraries,university libraries
university libraries_1_116.wav,Libraries,university libraries
university libraries_1_117.wav,Libraries,university libraries
university libraries_1_118.wav,Libraries,university libraries
university libraries_1_119.wav,Libraries,university libraries
university libraries_1_120.wav,Libraries,university libraries
university libraries_1_121.wav,Libraries,university libraries
university libraries_1_122.wav,Libraries,university libraries
university libraries_1_123.wav,Libraries,university libraries
university libraries_1_124.wav,Libraries,university libraries
university libraries_1_125.wav,Libraries,university libraries
university libraries_1_126.wav,Libraries,university libraries
university libraries_1_127.wav,Libraries,university libraries
university libraries_1_128.wav,Libraries,university libraries
university libraries_1_129.wav,Libraries,university libraries
university libraries_1_130.wav,Libraries,university libraries
university libraries_1_131.wav,Libraries,university libraries
university libraries_1_132.wav,Libraries,university libraries
university libraries_1_133.wav,Libraries,university libraries
university libraries_1_134.wav,Libraries,university libraries
university libraries_1_135.wav,Libraries,university libraries
university libraries_1_136.wav,Libraries,university libraries
university libraries_1_137.wav,Libraries,university libraries
university libraries_1_138.wav,Libraries,university libraries
university libraries_1_139.wav,Libraries,university libraries
university libraries_1_140.wav,Libraries,university libraries
university libraries_1_141.wav,Libraries,university libraries
university libraries_1_142.wav,Libraries,university libraries
university libraries_1_143.wav,Libraries,university libraries
university libraries_1_144.wav,Libraries,university libraries
university libraries_1_145.wav,Libraries,university libraries
university libraries_1_146.wav,Libraries,university libraries
university libraries_1_147.wav,Libraries,university libraries
university libraries_1_148.wav,Libraries,university libraries
university libraries_1_149.wav,Libraries,university libraries
university libraries_1_150.wav,Libraries,university libraries
university libraries_1_151.wav,Libraries,university libraries
university libraries_1_152.wav,Libraries,university libraries
university libraries_1_153.wav,Libraries,university libraries
university libraries_1_154.wav,Libraries,university libraries
university libraries_1_155.wav,Libraries,university libraries
university libraries_1_156.wav,Libraries,university libraries
university libraries_1_157.wav,Libraries,university libraries
university libraries_1_158.wav,Libraries,university libraries
university libraries_1_159.wav,Libraries,university libraries
university libraries_1_160.wav,Libraries,university libraries
university libraries_1_161.wav,Libraries,university libraries
university libraries_1_162.wav,Libraries,university libraries
university libraries_1_163.wav,Libraries,university libraries
university libraries_1_164.wav,Libraries,university libraries
university libraries_1_165.wav,Libraries,university libraries
university libraries_1_166.wav,Libraries,university libraries
university libraries_1_167.wav,Libraries,university libraries
university libraries_1_168.wav,Libraries,university libraries
university libraries_1_169.wav,Libraries,university libraries
university libraries_1_170.wav,Libraries,university libraries
university libraries_1_171.wav,Libraries,university libraries
university libraries_1_172.wav,Libraries,university libraries
university libraries_1_173.wav,Libraries,university libraries
university libraries_1_174.wav,Libraries,university libraries
university libraries_1_175.wav,Libraries,university libraries
university libraries_1_176.wav,Libraries,university libraries
university libraries_1_177.wav,Libraries,university libraries
university libraries_1_178.wav,Libraries,university libraries
university libraries_1_179.wav,Libraries,university libraries
university libraries_1_180.wav,Libraries,university libraries
university libraries_1_181.wav,Libraries,university libraries
university libraries_1_182.wav,Libraries,university libraries
university libraries_1_183.wav,Libraries,university libraries
university libraries_1_184.wav,Libraries,university libraries
university libraries_1_185.wav,Libraries,university libraries
university libraries_1_186.wav,Libraries,university libraries
university libraries_1_187.wav,Libraries,university libraries
university libraries_1_188.wav,Libraries,university libraries
university libraries_1_189.wav,Libraries,university libraries
university libraries_1_190.wav,Libraries,university libraries
university libraries_1_191.wav,Libraries,university libraries
university libraries_1_192.wav,Libraries,university libraries
university libraries_1_193.wav,Libraries,university libraries
university libraries_1_194.wav,Libraries,university libraries
university libraries_1_195.wav,Libraries,university libraries
university libraries_1_196.wav,Libraries,university libraries
university libraries_1_197.wav,Libraries,university libraries
university libraries_1_198.wav,Libraries,university libraries
university libraries_1_199.wav,Libraries,university libraries
university libraries_1_200.wav,Libraries,university libraries
university libraries_1_201.wav,Libraries,university libraries
university libraries_1_202.wav,Libraries,university libraries
university libraries_1_203.wav,Libraries,university libraries
university libraries_1_204.wav,Libraries,university libraries
university libraries_1_205.wav,Libraries,university libraries
university libraries_1_206.wav,Libraries,university libraries
university libraries_1_207.wav,Libraries,university libraries
university libraries_1_208.wav,Libraries,university libraries
university libraries_1_209.wav,Libraries,university libraries
university libraries_1_210.wav,Libraries,university libraries
university libraries_1_211.wav,Libraries,university libraries
university libraries_1_212.wav,Libraries,university libraries
university libraries_1_213.wav,Libraries,university libraries
university libraries_1_214.wav,Libraries,university libraries
university libraries_1_215.wav,Libraries,university libraries
university libraries_1_216.wav,Libraries,university libraries
university libraries_1_217.wav,Libraries,university libraries
university libraries_1_218.wav,Libraries,university libraries
university libraries_1_219.wav,Libraries,university libraries
university libraries_1_220.wav,Libraries,university libraries
university libraries_1_221.wav,Libraries,university libraries
university libraries_1_222.wav,Libraries,university libraries
university libraries_1_223.wav,Libraries,university libraries
university libraries_1_224.wav,Libraries,university libraries
university libraries_1_225.wav,Libraries,university libraries
university libraries_1_226.wav,Libraries,university libraries
university libraries_1_227.wav,Libraries,university libraries
university libraries_1_228.wav,Libraries,university libraries
university libraries_1_229.wav,Libraries,university libraries
university libraries_1_230.wav,Libraries,university libraries
university libraries_1_231.wav,Libraries,university libraries
university libraries_1_232.wav,Libraries,university libraries
university libraries_1_233.wav,Libraries,university libraries
university libraries_1_234.wav,Libraries,university libraries
university libraries_1_235.wav,Libraries,university libraries
university libraries_1_236.wav,Libraries,university libraries
university libraries_1_237.wav,Libraries,university libraries
university libraries_1_238.wav,Libraries,university libraries
university libraries_1_239.wav,Libraries,university libraries
university libraries_1_240.wav,Libraries,university libraries
university libraries_1_241.wav,Libraries,university libraries
university libraries_1_242.wav,Libraries,university libraries
university libraries_1_243.wav,Libraries,university libraries
university libraries_1_244.wav,Libraries,university libraries
university libraries_1_245.wav,Libraries,university libraries
university libraries_1_246.wav,Libraries,university libraries
university libraries_1_247.wav,Libraries,university libraries
university libraries_1_248.wav,Libraries,university libraries
university libraries_1_249.wav,Libraries,university libraries
university libraries_1_250.wav,Libraries,university libraries
university libraries_1_251.wav,Libraries,university libraries
university libraries_1_252.wav,Libraries,university libraries
university libraries_1_253.wav,Libraries,university libraries
university libraries_1_254.wav,Libraries,university libraries
university libraries_1_255.wav,Libraries,university libraries
university libraries_1_256.wav,Libraries,university libraries
university libraries_1_257.wav,Libraries,university libraries
university libraries_1_258.wav,Libraries,university libraries
university libraries_1_259.wav,Libraries,university libraries
university libraries_1_260.wav,Libraries,university libraries
university libraries_1_261.wav,Libraries,university libraries
university libraries_1_262.wav,Libraries,university libraries
university libraries_1_263.wav,Libraries,university libraries
university libraries_1_264.wav,Libraries,university libraries
university libraries_1_265.wav,Libraries,university libraries
university libraries_1_266.wav,Libraries,university libraries
university libraries_1_267.wav,Libraries,university libraries
university libraries_1_268.wav,Libraries,university libraries
university libraries_1_269.wav,Libraries,university libraries
university libraries_1_270.wav,Libraries,university libraries
university libraries_1_271.wav,Libraries,university libraries
university libraries_1_272.wav,Libraries,university libraries
university libraries_1_273.wav,Libraries,university libraries
university libraries_1_274.wav,Libraries,university libraries
university libraries_1_275.wav,Libraries,university libraries
university libraries_1_276.wav,Libraries,university libraries
university libraries_1_277.wav,Libraries,university libraries
university libraries_1_278.wav,Libraries,university libraries
university libraries_1_279.wav,Libraries,university libraries
university libraries_1_280.wav,Libraries,university libraries
university libraries_1_281.wav,Libraries,university libraries
university libraries_1_282.wav,Libraries,university libraries
university libraries_1_283.wav,Libraries,university libraries
university libraries_1_284.wav,Libraries,university libraries
university libraries_1_285.wav,Libraries,university libraries
university libraries_1_286.wav,Libraries,university libraries
university libraries_1_287.wav,Libraries,university libraries
university libraries_1_288.wav,Libraries,university libraries
university libraries_1_289.wav,Libraries,university libraries
university libraries_1_290.wav,Libraries,university libraries
university libraries_1_291.wav,Libraries,university libraries
university libraries_1_292.wav,Libraries,university libraries
university libraries_1_293.wav,Libraries,university libraries
university libraries_1_294.wav,Libraries,university libraries
university libraries_1_295.wav,Libraries,university libraries
university libraries_1_296.wav,Libraries,university libraries
university libraries_1_297.wav,Libraries,university libraries
university libraries_1_298.wav,Libraries,university libraries
university libraries_1_299.wav,Libraries,university libraries
university libraries_1_300.wav,Libraries,university libraries
university libraries_1_301.wav,Libraries,university libraries
university libraries_1_302.wav,Libraries,university libraries
university libraries_1_303.wav,Libraries,university libraries
university libraries_1_304.wav,Libraries,university libraries
university libraries_1_305.wav,Libraries,university libraries
university libraries_1_306.wav,Libraries,university libraries
university libraries_1_307.wav,Libraries,university libraries
university libraries_1_308.wav,Libraries,university libraries
university libraries_1_309.wav,Libraries,university libraries
university libraries_1_310.wav,Libraries,university libraries
university libraries_1_311.wav,Libraries,university libraries
university libraries_1_312.wav,Libraries,university libraries
university libraries_1_313.wav,Libraries,university libraries
university libraries_1_314.wav,Libraries,university libraries
university libraries_1_315.wav,Libraries,university libraries
university libraries_1_316.wav,Libraries,university libraries
university libraries_1_317.wav,Libraries,university libraries
university libraries_1_318.wav,Libraries,university libraries
university libraries_1_319.wav,Libraries,university libraries
university libraries_1_320.wav,Libraries,university libraries
university libraries_1_321.wav,Libraries,university libraries
university libraries_1_322.wav,Libraries,university libraries
university libraries_1_323.wav,Libraries,university libraries
university libraries_1_324.wav,Libraries,university libraries
university libraries_1_325.wav,Libraries,university libraries
university libraries_1_326.wav,Libraries,university libraries
university libraries_1_327.wav,Libraries,university libraries
university libraries_1_328.wav,Libraries,university libraries
university libraries_1_329.wav,Libraries,university libraries
university libraries_1_330.wav,Libraries,university libraries
university libraries_1_331.wav,Libraries,university libraries
university libraries_1_332.wav,Libraries,university libraries
university libraries_1_333.wav,Libraries,university libraries
university libraries_1_334.wav,Libraries,university libraries
university libraries_1_335.wav,Libraries,university libraries
university libraries_1_336.wav,Libraries,university libraries
university libraries_1_337.wav,Libraries,university libraries
university libraries_1_338.wav,Libraries,university libraries
university libraries_1_339.wav,Libraries,university libraries
university libraries_1_340.wav,Libraries,university libraries
university libraries_1_341.wav,Libraries,university libraries
university libraries_1_342.wav,Libraries,university libraries
university libraries_1_343.wav,Libraries,university libraries
university libraries_1_344.wav,Libraries,university libraries
university libraries_1_345.wav,Libraries,university libraries
university libraries_1_346.wav,Libraries,university libraries
university libraries_1_347.wav,Libraries,university libraries
university libraries_1_348.wav,Libraries,university libraries
university libraries_1_349.wav,Libraries,university libraries
university libraries_1_350.wav,Libraries,university libraries
university libraries_1_351.wav,Libraries,university libraries
university libraries_1_352.wav,Libraries,university libraries
university libraries_1_353.wav,Libraries,university libraries
university libraries_1_354.wav,Libraries,university libraries
university libraries_1_355.wav,Libraries,university libraries
university libraries_1_356.wav,Libraries,university libraries
university libraries_1_357.wav,Libraries,university libraries
university libraries_1_358.wav,Libraries,university libraries
university libraries_1_359.wav,Libraries,university libraries
university libraries_1_360.wav,Libraries,university libraries
university libraries_1_361.wav,Libraries,university libraries
university libraries_1_362.wav,Libraries,university libraries
university libraries_1_363.wav,Libraries,university libraries
university libraries_1_364.wav,Libraries,university libraries
university libraries_1_365.wav,Libraries,university libraries
university libraries_1_366.wav,Libraries,university libraries
university libraries_1_367.wav,Libraries,university libraries
university libraries_1_368.wav,Libraries,university libraries
university libraries_1_369.wav,Libraries,university libraries
university libraries_1_370.wav,Libraries,university libraries
university libraries_1_371.wav,Libraries,university libraries
university libraries_1_372.wav,Libraries,university libraries
university libraries_1_373.wav,Libraries,university libraries
clinics_1_001.wav,Medical Facilities,clinics
clinics_1_002.wav,Medical Facilities,clinics
clinics_1_003.wav,Medical Facilities,clinics
clinics_1_004.wav,Medical Facilities,clinics
clinics_1_005.wav,Medical Facilities,clinics
clinics_1_006.wav,Medical Facilities,clinics
clinics_1_007.wav,Medical Facilities,clinics
clinics_1_008.wav,Medical Facilities,clinics
clinics_1_009.wav,Medical Facilities,clinics
clinics_1_010.wav,Medical Facilities,clinics
clinics_1_011.wav,Medical Facilities,clinics
clinics_1_012.wav,Medical Facilities,clinics
clinics_1_013.wav,Medical Facilities,clinics
clinics_1_014.wav,Medical Facilities,clinics
clinics_1_015.wav,Medical Facilities,clinics
clinics_1_016.wav,Medical Facilities,clinics
clinics_1_017.wav,Medical Facilities,clinics
clinics_1_018.wav,Medical Facilities,clinics
clinics_1_019.wav,Medical Facilities,clinics
clinics_1_020.wav,Medical Facilities,clinics
clinics_1_021.wav,Medical Facilities,clinics
clinics_1_022.wav,Medical Facilities,clinics
clinics_1_023.wav,Medical Facilities,clinics
clinics_1_024.wav,Medical Facilities,clinics
clinics_1_025.wav,Medical Facilities,clinics
clinics_1_026.wav,Medical Facilities,clinics
clinics_1_027.wav,Medical Facilities,clinics
clinics_1_028.wav,Medical Facilities,clinics
clinics_1_029.wav,Medical Facilities,clinics
clinics_1_030.wav,Medical Facilities,clinics
clinics_1_031.wav,Medical Facilities,clinics
clinics_1_032.wav,Medical Facilities,clinics
clinics_1_033.wav,Medical Facilities,clinics
clinics_2_001.wav,Medical Facilities,clinics
clinics_2_002.wav,Medical Facilities,clinics
clinics_2_003.wav,Medical Facilities,clinics
clinics_2_004.wav,Medical Facilities,clinics
clinics_2_005.wav,Medical Facilities,clinics
clinics_2_006.wav,Medical Facilities,clinics
clinics_2_007.wav,Medical Facilities,clinics
clinics_2_008.wav,Medical Facilities,clinics
clinics_2_009.wav,Medical Facilities,clinics
clinics_2_010.wav,Medical Facilities,clinics
clinics_2_011.wav,Medical Facilities,clinics
clinics_2_012.wav,Medical Facilities,clinics
clinics_2_013.wav,Medical Facilities,clinics
clinics_2_014.wav,Medical Facilities,clinics
clinics_2_015.wav,Medical Facilities,clinics
clinics_2_016.wav,Medical Facilities,clinics
clinics_2_017.wav,Medical Facilities,clinics
clinics_2_018.wav,Medical Facilities,clinics
clinics_2_019.wav,Medical Facilities,clinics
clinics_2_020.wav,Medical Facilities,clinics
clinics_2_021.wav,Medical Facilities,clinics
clinics_2_022.wav,Medical Facilities,clinics
clinics_2_023.wav,Medical Facilities,clinics
clinics_2_024.wav,Medical Facilities,clinics
clinics_2_025.wav,Medical Facilities,clinics
clinics_2_026.wav,Medical Facilities,clinics
clinics_2_027.wav,Medical Facilities,clinics
clinics_2_028.wav,Medical Facilities,clinics
clinics_2_029.wav,Medical Facilities,clinics
clinics_2_030.wav,Medical Facilities,clinics
clinics_2_031.wav,Medical Facilities,clinics
clinics_2_032.wav,Medical Facilities,clinics
clinics_2_033.wav,Medical Facilities,clinics
clinics_2_034.wav,Medical Facilities,clinics
clinics_2_035.wav,Medical Facilities,clinics
clinics_2_036.wav,Medical Facilities,clinics
clinics_2_037.wav,Medical Facilities,clinics
clinics_2_038.wav,Medical Facilities,clinics
clinics_2_039.wav,Medical Facilities,clinics
clinics_2_040.wav,Medical Facilities,clinics
clinics_2_041.wav,Medical Facilities,clinics
clinics_2_042.wav,Medical Facilities,clinics
clinics_2_043.wav,Medical Facilities,clinics
clinics_2_044.wav,Medical Facilities,clinics
clinics_2_045.wav,Medical Facilities,clinics
clinics_2_046.wav,Medical Facilities,clinics
clinics_2_047.wav,Medical Facilities,clinics
clinics_2_048.wav,Medical Facilities,clinics
clinics_2_049.wav,Medical Facilities,clinics
clinics_2_050.wav,Medical Facilities,clinics
clinics_2_051.wav,Medical Facilities,clinics
clinics_2_052.wav,Medical Facilities,clinics
clinics_2_053.wav,Medical Facilities,clinics
clinics_2_054.wav,Medical Facilities,clinics
clinics_2_055.wav,Medical Facilities,clinics
clinics_2_056.wav,Medical Facilities,clinics
clinics_2_057.wav,Medical Facilities,clinics
clinics_2_058.wav,Medical Facilities,clinics
clinics_2_059.wav,Medical Facilities,clinics
clinics_2_060.wav,Medical Facilities,clinics
clinics_2_061.wav,Medical Facilities,clinics
clinics_2_062.wav,Medical Facilities,clinics
clinics_2_063.wav,Medical Facilities,clinics
clinics_2_064.wav,Medical Facilities,clinics
clinics_2_065.wav,Medical Facilities,clinics
clinics_2_066.wav,Medical Facilities,clinics
clinics_2_067.wav,Medical Facilities,clinics
clinics_2_068.wav,Medical Facilities,clinics
clinics_2_069.wav,Medical Facilities,clinics
clinics_2_070.wav,Medical Facilities,clinics
clinics_2_071.wav,Medical Facilities,clinics
clinics_2_072.wav,Medical Facilities,clinics
clinics_2_073.wav,Medical Facilities,clinics
clinics_2_074.wav,Medical Facilities,clinics
clinics_2_075.wav,Medical Facilities,clinics
clinics_2_076.wav,Medical Facilities,clinics
clinics_2_077.wav,Medical Facilities,clinics
clinics_2_078.wav,Medical Facilities,clinics
clinics_2_079.wav,Medical Facilities,clinics
clinics_2_080.wav,Medical Facilities,clinics
clinics_2_081.wav,Medical Facilities,clinics
clinics_2_082.wav,Medical Facilities,clinics
clinics_2_083.wav,Medical Facilities,clinics
clinics_2_084.wav,Medical Facilities,clinics
clinics_2_085.wav,Medical Facilities,clinics
clinics_2_086.wav,Medical Facilities,clinics
clinics_2_087.wav,Medical Facilities,clinics
clinics_2_088.wav,Medical Facilities,clinics
clinics_2_089.wav,Medical Facilities,clinics
clinics_2_090.wav,Medical Facilities,clinics
clinics_2_091.wav,Medical Facilities,clinics
clinics_2_092.wav,Medical Facilities,clinics
clinics_2_093.wav,Medical Facilities,clinics
clinics_2_094.wav,Medical Facilities,clinics
clinics_2_095.wav,Medical Facilities,clinics
clinics_2_096.wav,Medical Facilities,clinics
clinics_2_097.wav,Medical Facilities,clinics
clinics_2_098.wav,Medical Facilities,clinics
clinics_2_099.wav,Medical Facilities,clinics
clinics_2_100.wav,Medical Facilities,clinics
clinics_2_101.wav,Medical Facilities,clinics
clinics_2_102.wav,Medical Facilities,clinics
clinics_2_103.wav,Medical Facilities,clinics
clinics_2_104.wav,Medical Facilities,clinics
clinics_2_105.wav,Medical Facilities,clinics
clinics_2_106.wav,Medical Facilities,clinics
clinics_2_107.wav,Medical Facilities,clinics
clinics_2_108.wav,Medical Facilities,clinics
clinics_2_109.wav,Medical Facilities,clinics
clinics_2_110.wav,Medical Facilities,clinics
clinics_2_111.wav,Medical Facilities,clinics
clinics_2_112.wav,Medical Facilities,clinics
clinics_2_113.wav,Medical Facilities,clinics
clinics_2_114.wav,Medical Facilities,clinics
clinics_2_115.wav,Medical Facilities,clinics
clinics_2_116.wav,Medical Facilities,clinics
clinics_2_117.wav,Medical Facilities,clinics
clinics_2_118.wav,Medical Facilities,clinics
clinics_2_119.wav,Medical Facilities,clinics
clinics_2_120.wav,Medical Facilities,clinics
clinics_2_121.wav,Medical Facilities,clinics
clinics_2_122.wav,Medical Facilities,clinics
clinics_2_123.wav,Medical Facilities,clinics
clinics_2_124.wav,Medical Facilities,clinics
clinics_2_125.wav,Medical Facilities,clinics
clinics_2_126.wav,Medical Facilities,clinics
clinics_2_127.wav,Medical Facilities,clinics
clinics_2_128.wav,Medical Facilities,clinics
clinics_2_129.wav,Medical Facilities,clinics
clinics_2_130.wav,Medical Facilities,clinics
clinics_2_131.wav,Medical Facilities,clinics
clinics_2_132.wav,Medical Facilities,clinics
clinics_2_133.wav,Medical Facilities,clinics
clinics_2_134.wav,Medical Facilities,clinics
clinics_2_135.wav,Medical Facilities,clinics
clinics_2_136.wav,Medical Facilities,clinics
clinics_2_137.wav,Medical Facilities,clinics
clinics_2_138.wav,Medical Facilities,clinics
clinics_2_139.wav,Medical Facilities,clinics
clinics_2_140.wav,Medical Facilities,clinics
clinics_2_141.wav,Medical Facilities,clinics
clinics_2_142.wav,Medical Facilities,clinics
clinics_2_143.wav,Medical Facilities,clinics
clinics_2_144.wav,Medical Facilities,clinics
clinics_2_145.wav,Medical Facilities,clinics
clinics_2_146.wav,Medical Facilities,clinics
clinics_2_147.wav,Medical Facilities,clinics
clinics_2_148.wav,Medical Facilities,clinics
clinics_2_149.wav,Medical Facilities,clinics
clinics_2_150.wav,Medical Facilities,clinics
clinics_2_151.wav,Medical Facilities,clinics
clinics_2_152.wav,Medical Facilities,clinics
